11/13/2018
7:38:34 PM

0, CH+=0, CH-=199, Range=+/-10, y=a
1, CH+=1, CH-=199, Range=+/-10, y=b
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
29.540000	1.822916	2.765457	-0.009283	0.071756	1.822916	2.765457	-0.009283	0.071756
29.550000	1.822916	2.775600	-0.085356	-0.034687	1.822916	2.775600	-0.085356	-0.034687
29.560000	1.827989	2.765457	0.026218	0.046412	1.827989	2.765457	0.026218	0.046412
29.570000	1.817843	2.775600	-0.095499	-0.039756	1.817843	2.775600	-0.095499	-0.039756
29.580000	1.817843	2.770528	-0.044784	0.051481	1.817843	2.770528	-0.044784	0.051481
29.590000	1.812770	2.775600	-0.171573	0.051481	1.812770	2.775600	-0.171573	0.051481
29.600000	1.822916	2.760386	0.005932	0.021069	1.822916	2.760386	0.005932	0.021069
29.610000	1.822916	2.760386	0.087077	0.152856	1.822916	2.760386	0.087077	0.152856
29.620000	1.827989	2.765457	0.168222	0.081894	1.827989	2.765457	0.168222	0.081894
29.630000	1.817843	2.780671	0.046504	0.046412	1.817843	2.780671	0.046504	0.046412
29.640000	1.827989	2.765457	0.188508	0.168062	1.827989	2.765457	0.188508	0.168062
29.650000	1.812770	2.770528	-0.105642	0.051481	1.812770	2.770528	-0.105642	0.051481
29.660000	1.822916	2.770528	0.011004	0.066687	1.822916	2.770528	0.011004	0.066687
29.670000	1.822916	2.765457	-0.059998	0.046412	1.822916	2.765457	-0.059998	0.046412
29.680000	1.822916	2.770528	0.097220	0.142718	1.822916	2.770528	0.097220	0.142718
29.690000	1.827989	2.770528	0.021147	0.188337	1.827989	2.770528	0.021147	0.188337
29.700000	1.817843	2.765457	-0.039712	0.218749	1.817843	2.765457	-0.039712	0.218749
29.710000	1.822916	2.780671	-0.120857	0.178199	1.822916	2.780671	-0.120857	0.178199
29.720000	1.827989	2.765457	0.041433	0.259299	1.827989	2.765457	0.041433	0.259299
29.730000	1.817843	2.770528	-0.070141	0.198474	1.817843	2.770528	-0.070141	0.198474
29.740000	1.827989	2.770528	0.046504	0.127512	1.827989	2.770528	0.046504	0.127512
29.750000	1.817843	2.780671	-0.110714	0.005863	1.817843	2.780671	-0.110714	0.005863
29.760000	1.833062	2.765457	0.218938	0.132581	1.833062	2.765457	0.218938	0.132581
29.770000	1.827989	2.770528	0.107363	0.218749	1.827989	2.770528	0.107363	0.218749
29.780000	1.827989	2.770528	0.132721	0.228887	1.827989	2.770528	0.132721	0.228887
29.790000	1.827989	2.780671	0.021147	0.178199	1.827989	2.780671	0.021147	0.178199
29.800000	1.833062	2.775600	0.127649	0.269436	1.833062	2.775600	0.127649	0.269436
